Timestamp,Score,uid,time,name,target,info,state,version
11/7/2022 0:25:42,,Windows-Chrome-5346988887159789,1667802341381,keyboard_move,document,"{""prevPos"":9,""curPos"":5,""direction"":""up""}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667802307129&elapsed=34000&size=2,B
11/7/2022 0:25:42,,Windows-Chrome-5346988887159789,1667802341570,keyboard_move,document,"{""prevPos"":5,""curPos"":1,""direction"":""up""}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667802307129&elapsed=34259&size=2,B
11/7/2022 0:25:42,,Windows-Chrome-5346988887159789,1667802341568,keydown,input#clearbutton,"{""which"":38}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667802307129&elapsed=34259&size=2,B
11/7/2022 0:25:43,,Windows-Chrome-5346988887159789,1667802342346,keydown,input#clearbutton,"{""which"":52}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667802307129&elapsed=34447&size=2,B
11/7/2022 0:25:43,,Windows-Chrome-5346988887159789,1667802342930,keydown,input#clearbutton,"{""which"":39}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667802307129&elapsed=35226&size=2,B
11/7/2022 0:25:43,,Windows-Chrome-5346988887159789,1667802342932,keyboard_move,document,"{""prevPos"":1,""curPos"":2,""direction"":""right""}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667802307129&elapsed=35226&size=2,B
11/7/2022 0:25:50,,Windows-Chrome-5346988887159789,1667802349317,keydown,input#clearbutton,"{""which"":49}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667802307129&elapsed=35810&size=2,B
11/7/2022 0:25:50,,Windows-Chrome-5346988887159789,1667802349639,keyboard_move,document,"{""prevPos"":2,""curPos"":6,""direction"":""down""}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=42196&size=2,B
11/7/2022 0:25:50,,Windows-Chrome-5346988887159789,1667802349839,keyboard_move,document,"{""prevPos"":6,""curPos"":10,""direction"":""down""}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=42520&size=2,B
11/7/2022 0:25:50,,Windows-Chrome-5346988887159789,1667802349836,keydown,input#clearbutton,"{""which"":40}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=42520&size=2,B
11/7/2022 0:25:50,,Windows-Chrome-5346988887159789,1667802349637,keydown,input#clearbutton,"{""which"":40}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=42196&size=2,B
11/7/2022 0:25:53,,Windows-Chrome-5346988887159789,1667802352164,keydown,input#clearbutton,"{""which"":16}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=42717&size=2,B
11/7/2022 0:25:53,,Windows-Chrome-5346988887159789,1667802352553,keydown,input#clearbutton,"{""which"":50}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=45043&size=2,B
11/7/2022 0:25:56,,Windows-Chrome-5346988887159789,1667802355948,keydown,input#clearbutton,"{""which"":16}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=45432&size=2,B
11/7/2022 0:25:57,,Windows-Chrome-5346988887159789,1667802356307,keydown,input#clearbutton,"{""which"":49}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=48828&size=2,B
11/7/2022 0:26:02,,Windows-Chrome-5346988887159789,1667802361271,keydown,input#clearbutton,"{""which"":72}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAD&seed=1&gentime=1667802307129&elapsed=49185&size=2,B
11/7/2022 0:26:02,,Windows-Chrome-5346988887159789,1667802362177,keydown,input#clearbutton,"{""which"":16}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAD&seed=1&gentime=1667802307129&elapsed=54149&size=2,B
11/7/2022 0:26:03,,Windows-Chrome-5346988887159789,1667802362606,keydown,input#clearbutton,"{""which"":71}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAD&seed=1&gentime=1667802307129&elapsed=55053&size=2,B
11/7/2022 0:26:09,,Windows-Chrome-5346988887159789,1667802368850,keydown,input#clearbutton,"{""which"":8}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAD&seed=1&gentime=1667802307129&elapsed=55484&size=2,B
11/7/2022 0:26:11,,Windows-Chrome-5346988887159789,1667802370588,keydown,input#clearbutton,"{""which"":16}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=61729&size=2,B
11/7/2022 0:26:11,,Windows-Chrome-5346988887159789,1667802370984,keydown,input#clearbutton,"{""which"":50}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667802307129&elapsed=63468&size=2,B
11/7/2022 0:26:17,,Windows-Chrome-5346988887159789,1667802377042,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=63859&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377614,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70454&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377682,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70522&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377779,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70622&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377908,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70750&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377974,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70816&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378007,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70850&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377549,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=69922&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377843,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70686&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377714,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70557&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377812,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70654&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377647,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70489&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377876,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70717&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377941,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70783&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377582,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70431&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802377746,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70589&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378104,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70947&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378040,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70882&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378072,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70914&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378136,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=70979&size=2,B
